id,score
250,3.9059517
251,4.2630033
252,4.161709
253,3.8619795
254,3.6712046
255,2.728567
256,4.6336927
257,4.0168853
258,4.726309
259,4.4903092
260,4.644674
261,4.161959
262,4.5938873
263,3.4528537
264,5.05412
265,4.287614
266,2.973887
267,2.3380742
268,4.088373
269,3.798604
270,4.8891444
271,1.729327
272,2.8336515
273,4.392
274,3.85562
275,3.4310145
276,3.3009448
277,3.2333298
278,2.8721611
279,3.4152775
280,3.5832791
281,4.0819473
282,2.825827
283,1.9021978
284,4.5925508
285,4.712479
286,3.1233582
287,3.4206455
288,2.5729308
289,4.473973
290,4.106856
291,4.555623
292,2.8090098
293,5.0706525
294,3.2605963
295,3.7461596
296,3.9270277
297,3.001295
298,4.598777
299,4.476872
300,3.4563851
301,4.8294353
302,4.3717813
303,4.016923
304,2.7768903
305,2.6862316
306,4.894619
307,2.713812
308,5.052437
309,3.1586628
310,3.5662315
311,4.316468
312,3.8159685
313,4.6562533
314,1.7030938
315,3.298422
316,3.9999747
317,5.0125318
318,3.2935154
319,4.5835333
320,5.1352487
321,4.2368255
322,4.129451
323,2.7983887
324,2.8747053
325,3.976087
326,2.5849042
327,3.9312317
328,4.9169707
329,2.4656553
330,5.168211
331,3.2943797
332,3.173569
333,1.7458123
334,4.256844
335,3.7181516
336,2.7601233
337,2.8189037
338,2.7335434
339,1.9837817
340,3.0977564
341,3.472999
342,3.642453
343,3.2241676
344,2.370729
345,2.073445
346,4.9330125
347,4.604819
348,2.2702417
349,3.3984041
350,4.0715857
351,4.225449
352,3.5029786
353,2.5352516
354,3.8245904
355,3.861817
356,3.757645
357,4.721336
358,4.051102
359,4.1869063
360,2.4616957
361,2.6408043
362,2.5114284
363,3.9024167
364,4.1547294
365,3.7874334
366,3.169793
367,2.4676013
368,5.278393
369,2.869847
370,3.8346622
371,4.782138
372,4.7495522
373,4.208855
374,3.529873
375,3.457107
376,4.425025
377,3.2822921
378,4.552312
379,2.5188537
380,4.803484
381,3.6245673
382,4.5520015
383,3.0920122
384,3.101755
385,5.1886926
386,3.6782503
387,2.870271
388,4.4037457
389,5.4213104
390,5.076139
391,2.9861324
392,1.3870988
393,1.1491559
394,4.114868
395,3.565614
396,3.3989465
397,3.0051796
398,2.3028982
399,3.1243725
400,4.2031784
401,3.9793634
402,4.477027
403,1.6809835
404,2.8908927
405,3.5247252
406,2.8743339
407,5.338304
408,3.7785945
409,3.7638881
410,5.2565327
411,4.306157
412,4.3443465
413,2.6720495
414,3.3171377
415,4.3026247
416,3.5091622
417,2.919156
418,4.231704
419,2.5688703
420,3.8237264
421,4.3190436
422,4.6538124
423,2.8180206
424,3.184507
425,3.3826606
426,4.136751
427,3.6776514
428,4.748228
429,3.5968015
430,3.6927388
431,1.8217951
432,1.3554612
433,5.0244827
434,4.041855
435,1.6226978
436,1.9500976
437,3.568173
438,3.1766038
439,4.5708714
440,3.1490927
441,4.76526
442,2.2232301
443,4.496518
444,4.098719
445,4.0232873
446,2.8603976
447,2.9685197
448,5.069716
449,3.5763671
450,2.7871852
451,5.1419253
452,2.2793088
453,3.1614273
454,3.626163
455,2.6419532
456,4.6709223
457,3.1143336
458,3.672078
459,2.6097724
460,3.759049
461,4.1098533
462,3.945949
463,4.412363
464,3.9396403
465,2.7954552
466,4.236385
467,3.974842
468,3.864922
469,4.1264815
470,3.9572225
471,4.92072
472,4.460795
473,3.583971
474,3.1648202
475,3.5923955
476,3.2733974
477,3.6044142
478,4.354585
479,3.373394
480,4.510461
481,4.93338
482,3.2021713
483,3.055206
484,1.4225398
485,3.3938985
486,4.999974
487,4.617042
488,2.4926944
489,2.864877
490,4.107908
491,4.501355
492,3.0292816
493,3.917583
494,4.764296
